,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,type
2372,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,1
2373,0.37,0.275,0.09,0.2065,0.096,0.0395,0.0579999999999999,1
2374,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,2
2375,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,1
2376,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,3
2377,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,3
2378,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,3
2379,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,3
2380,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,3
2381,0.565,0.505,0.21,1.2765,0.501,0.2789999999999999,0.355,3
2382,0.48,0.37,0.12,0.536,0.251,0.114,0.15,1
2383,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,1
2384,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,3
2385,0.715,0.525,0.185,1.56,0.6655,0.3829999999999999,0.405,3
2386,0.4,0.31,0.11,0.314,0.138,0.057,0.1,3
2387,0.735,0.57,0.21,2.2355,1.1705,0.4629999999999999,0.5315,2
2388,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,1
2389,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,2
2390,0.64,0.49,0.155,1.1285,0.477,0.2689999999999999,0.34,2
2391,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,3
2392,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,3
2393,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,1
2394,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,2
2395,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,1
2396,0.435,0.33,0.11,0.413,0.2055,0.096,0.096,1
2397,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,1
2398,0.525,0.405,0.115,0.72,0.3105,0.1915,0.2,3
2399,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,1
2400,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,1
2401,0.615,0.475,0.155,1.027,0.447,0.25,0.285,2
2402,0.5,0.385,0.12,0.516,0.1969999999999999,0.1305,0.165,1
2403,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,3
2404,0.59,0.45,0.145,1.022,0.428,0.268,0.265,2
2405,0.62,0.475,0.16,1.1295,0.4629999999999999,0.2685,0.33,2
2406,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,2
2407,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,2
2408,0.425,0.345,0.11,0.3665,0.125,0.081,0.1169999999999999,3
2409,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,1
2410,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,2
2411,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,2
2412,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,3
2413,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,3
2414,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,1
2415,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,1
2416,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,2
2417,0.61,0.475,0.175,1.024,0.409,0.261,0.322,2
2418,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,3
2419,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,2
2420,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,1
2421,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,1
2422,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,2
2423,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,1
2424,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,3
2425,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,3
2426,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,3
2427,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,3
2428,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,1
2429,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,2
2430,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,1
2431,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,3
2432,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,2
2433,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815,3
2434,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,3
2435,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,1
2436,0.39,0.31,0.1,0.302,0.1159999999999999,0.064,0.115,3
2437,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,3
2438,0.33,0.25,0.075,0.1405,0.0559999999999999,0.035,0.05,1
2439,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,1
2440,0.575,0.445,0.16,0.8390000000000001,0.4005,0.198,0.239,2
2441,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,2
2442,0.28,0.215,0.08,0.132,0.072,0.022,0.033,1
2443,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,2
2444,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,2
2445,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,3
2446,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,3
2447,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,3
2448,0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,2
2449,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,1
2450,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,1
2451,0.525,0.38,0.125,0.65,0.303,0.155,0.159,1
2452,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,3
2453,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,3
2454,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,3
2455,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,1
2456,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,3
2457,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,2
2458,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,3
2459,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,1
2460,0.3,0.23,0.085,0.1169999999999999,0.05,0.0175,0.0415,1
2461,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,3
2462,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,1
2463,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,1
2464,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,1
2465,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,3
2466,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,1
2467,0.53,0.43,0.13,0.7045,0.346,0.1415,0.1889999999999999,2
2468,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,1
2469,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,3
2470,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,3
2471,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,3
2472,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,1
2473,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,1
2474,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,2
2475,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385,2
2476,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,1
2477,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,3
2478,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,1
2479,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055,1
2480,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,3
2481,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.2739999999999999,2
2482,0.49,0.38,0.11,0.5539999999999999,0.2935,0.1005,0.15,1
2483,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,2
2484,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,3
2485,0.585,0.465,0.165,0.885,0.4025,0.1625,0.2739999999999999,2
2486,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555,3
2487,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,2
2488,0.395,0.27,0.1,0.2985,0.1445,0.061,0.0819999999999999,1
2489,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,1
2490,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.415,3
2491,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,2
2492,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,1
2493,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,1
2494,0.455,0.365,0.095,0.514,0.2245,0.1009999999999999,0.15,3
2495,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,3
2496,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,3
2497,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,1
2498,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,3
2499,0.555,0.455,0.18,0.958,0.296,0.195,0.39,3
2500,0.51,0.4,0.14,0.8145,0.4589999999999999,0.1965,0.195,2
2501,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,3
2502,0.61,0.49,0.16,1.146,0.597,0.246,0.265,1
2503,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,1
2504,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,3
2505,0.54,0.435,0.175,0.892,0.322,0.174,0.335,3
2506,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,2
2507,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,2
2508,0.315,0.235,0.075,0.1285,0.051,0.0279999999999999,0.0405,1
2509,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,3
2510,0.505,0.41,0.135,0.657,0.291,0.133,0.195,3
2511,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,3
2512,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,2
2513,0.525,0.415,0.135,0.7945,0.3939999999999999,0.1889999999999999,0.2019999999999999,1
2514,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,1
2515,0.55,0.47,0.15,0.897,0.377,0.184,0.29,2
2516,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,2
2517,0.74,0.535,0.185,1.65,0.7340000000000001,0.4505,0.335,3
2518,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,2
2519,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,2
2520,0.55,0.38,0.165,1.205,0.5429999999999999,0.294,0.3345,2
2521,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,3
2522,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,2
2523,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,1
2524,0.32,0.215,0.095,0.305,0.14,0.067,0.0885,1
2525,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,3
2526,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,2
2527,0.675,0.505,0.16,1.5319999999999998,0.74,0.357,0.3815,3
2528,0.565,0.39,0.125,0.7440000000000001,0.352,0.13,0.1685,3
2529,0.575,0.46,0.15,0.927,0.3329999999999999,0.207,0.2985,2
2530,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,2
2531,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,3
2532,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,2
2533,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,2
2534,0.46,0.355,0.13,0.4579999999999999,0.192,0.1055,0.13,3
2535,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,3
2536,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,2
2537,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,2
2538,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,1
2539,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,2
2540,0.6,0.475,0.175,1.3445,0.5489999999999999,0.2875,0.36,3
2541,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,1
2542,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,3
2543,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,3
2544,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,1
2545,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,3
2546,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,3
2547,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,1
2548,0.49,0.375,0.125,0.5445,0.2789999999999999,0.115,0.13,1
2549,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,2
2550,0.485,0.365,0.09,0.6509999999999999,0.3165,0.132,0.18,1
2551,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,3
2552,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,3
2553,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,3
2554,0.62,0.475,0.16,0.907,0.371,0.1669999999999999,0.3075,3
2555,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,2
2556,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,3
2557,0.57,0.42,0.155,1.008,0.377,0.193,0.34,3
2558,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,1
2559,0.58,0.45,0.14,1.013,0.38,0.216,0.36,3
2560,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,2
2561,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,1
2562,0.655,0.455,0.17,1.275,0.583,0.303,0.3329999999999999,1
2563,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,3
2564,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,2
2565,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,1
2566,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18,3
2567,0.52,0.415,0.175,0.753,0.258,0.171,0.255,1
2568,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,2
2569,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,2
2570,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,3
2571,0.49,0.375,0.15,0.5755,0.22,0.144,0.19,2
2572,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,1
2573,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,2
2574,0.465,0.36,0.105,0.431,0.172,0.107,0.175,2
2575,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,2
2576,0.545,0.42,0.12,0.7865,0.4029999999999999,0.185,0.17,1
2577,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,1
2578,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,2
2579,0.605,0.47,0.155,0.974,0.3929999999999999,0.2239999999999999,0.3345,2
2580,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,1
2581,0.575,0.47,0.165,0.853,0.292,0.179,0.35,3
2582,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,2
2583,0.585,0.46,0.15,1.206,0.581,0.216,0.3229999999999999,2
2584,0.635,0.5,0.18,1.3119999999999998,0.529,0.2485,0.485,3
2585,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,1
2586,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,1
2587,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,3
2588,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,1
2589,0.575,0.445,0.145,0.8759999999999999,0.3795,0.1615,0.27,2
2590,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,3
2591,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,3
2592,0.375,0.29,0.1,0.2189999999999999,0.0925,0.038,0.075,1
2593,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,3
2594,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,1
2595,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,2
2596,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,2
2597,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,3
2598,0.66,0.5,0.165,1.3195,0.667,0.2689999999999999,0.341,2
2599,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,2
2600,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,3
2601,0.38,0.32,0.115,0.6475,0.3229999999999999,0.1325,0.1639999999999999,1
2602,0.55,0.435,0.11,0.8059999999999999,0.3415,0.203,0.215,2
2603,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,1
2604,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,1
2605,0.52,0.405,0.145,0.8290000000000001,0.3535,0.1685,0.205,3
2606,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,1
2607,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,3
2608,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,2
2609,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,2
2610,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,1
2611,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,1
2612,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.1689999999999999,2
2613,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,1
2614,0.405,0.31,0.09,0.312,0.138,0.06,0.087,1
2615,0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,1
2616,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,2
2617,0.57,0.435,0.125,0.8965,0.3829999999999999,0.1835,0.275,2
2618,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,2
2619,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,3
2620,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,3
2621,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,3
2622,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,2
2623,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,2
2624,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,2
2625,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,2
2626,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,3
2627,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,1
2628,0.5,0.38,0.125,0.5770000000000001,0.2689999999999999,0.1265,0.1535,2
2629,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,3
2630,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,1
2631,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23,1
2632,0.645,0.495,0.19,1.539,0.6115,0.408,0.445,3
2633,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,3
2634,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,2
2635,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,3
2636,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,2
2637,0.44,0.33,0.11,0.38,0.1969999999999999,0.079,0.09,1
2638,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,3
2639,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,1
2640,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,1
2641,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,1
2642,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,3
2643,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,2
2644,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,3
2645,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,3
2646,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965,3
2647,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,2
2648,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,3
2649,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,2
2650,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,3
2651,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,2
2652,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,2
2653,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,2
2654,0.545,0.4,0.14,0.778,0.368,0.215,0.18,2
2655,0.37,0.275,0.08,0.2325,0.093,0.0559999999999999,0.072,1
2656,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,3
2657,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,1
2658,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,1
2659,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,1
2660,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,3
2661,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,3
2662,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,3
2663,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,2
2664,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,3
2665,0.62,0.47,0.225,1.115,0.3779999999999999,0.2145,0.36,3
2666,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,2
2667,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,1
2668,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,3
2669,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,3
2670,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,1
2671,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,2
2672,0.475,0.375,0.125,0.593,0.2769999999999999,0.115,0.18,2
2673,0.555,0.45,0.145,0.915,0.4,0.246,0.285,3
2674,0.53,0.395,0.13,0.575,0.247,0.115,0.183,2
2675,0.135,0.13,0.04,0.0289999999999999,0.0125,0.0065,0.008,1
2676,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,1
2677,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,1
2678,0.605,0.475,0.14,1.1175,0.555,0.257,0.2739999999999999,2
2679,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,1
2680,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,1
2681,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,3
2682,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,3
2683,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,1
2684,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,3
2685,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,2
2686,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,3
2687,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.3979999999999999,3
2688,0.65,0.495,0.18,1.793,0.8005,0.3389999999999999,0.53,3
2689,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,3
2690,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,1
2691,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,2
2692,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,3
2693,0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,1
2694,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,2
2695,0.525,0.4,0.17,0.7305,0.2789999999999999,0.2055,0.195,3
2696,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,1
2697,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,2
2698,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,3
2699,0.62,0.51,0.18,1.3315,0.594,0.276,0.3879999999999999,3
2700,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,1
2701,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,3
2702,0.52,0.38,0.125,0.5545,0.288,0.1295,0.1669999999999999,1
2703,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,3
2704,0.335,0.26,0.09,0.1965,0.0875,0.0409999999999999,0.0559999999999999,1
2705,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,1
2706,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,3
2707,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,1
2708,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,2
2709,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,1
2710,0.72,0.565,0.17,1.6130000000000002,0.723,0.3255,0.4945,3
2711,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,3
2712,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,1
2713,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,3
2714,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,2
2715,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,2
2716,0.385,0.3,0.09,0.308,0.1525,0.0559999999999999,0.0835,1
2717,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,1
2718,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,1
2719,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,3
2720,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,3
2721,0.625,0.505,0.215,1.4455,0.496,0.287,0.435,3
2722,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,1
2723,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,3
2724,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,2
2725,0.29,0.21,0.065,0.0969999999999999,0.0375,0.022,0.03,1
2726,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,3
2727,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,3
2728,0.58,0.45,0.17,0.9705,0.4615,0.2319999999999999,0.248,2
2729,0.6,0.45,0.14,0.8370000000000001,0.37,0.177,0.2425,2
2730,0.36,0.27,0.095,0.2,0.073,0.0559999999999999,0.061,1
2731,0.37,0.29,0.09,0.241,0.11,0.045,0.069,2
2732,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,2
2733,0.56,0.43,0.145,0.8995,0.4639999999999999,0.1775,0.2339999999999999,2
2734,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,3
2735,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,3
2736,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,2
2737,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,1
2738,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,3
2739,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,1
2740,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,1
2741,0.36,0.28,0.105,0.1989999999999999,0.0695,0.045,0.08,2
2742,0.41,0.305,0.095,0.2625,0.1,0.0515,0.09,1
2743,0.42,0.335,0.115,0.369,0.171,0.071,0.12,1
2744,0.435,0.335,0.11,0.3339999999999999,0.1355,0.0775,0.0965,1
2745,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,3
2746,0.685,0.505,0.19,1.533,0.667,0.4055,0.41,2
2747,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,2
2748,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,3
2749,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,1
2750,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,2
2751,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,3
2752,0.725,0.53,0.19,1.7315,0.83,0.3979999999999999,0.405,3
2753,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,2
2754,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,1
2755,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,2
2756,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,3
2757,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,2
2758,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,1
2759,0.58,0.45,0.155,0.93,0.385,0.246,0.265,2
2760,0.385,0.28,0.095,0.257,0.119,0.059,0.07,1
